id,title,author,genre,story,thumbnail_url,webtoon_url
291,남편을 죽여줘요,이연,로맨스,"고향 풍경을 그리던 공작부인은
외간 남자에 의해, 새로운 욕망의 눈을 뜬다.
'시대가 금지한, 남자의 나체를 그리고 싶다!'
그런 공작부인을 독점하고 싶은 남자들.

그리고 살인사건이 일어난다.
사건의 이면에는 무슨 일이 있었던걸까?",https://image-comic.pstatic.net/webtoon/797410/thumbnail/thumbnail_IMAG21_9852442e-217e-4ec7-92a7-21c0ada85dc7.jpg,https://comic.naver.com/webtoon/list?titleId=797410&tab=thu
292,천마육성,광휘,무협/사극,"마교의 태왕각주 ‘사마귀’의 명령으로 화산파 출목지역으로 파견나간 비객조.
‘설휘’는 화산파의 절대고수 ‘구종명’에게 죽임을 당할 위기에 처한다.
그 때 눈앞에 상태창이 나타나고 정찰임무를 받기 직전으로 회귀하게 된다.
설휘는 자신이 전생에서 죽임을 당했던 똑같은 임무를 받게 되자 주변의 환경을 조금이라도 바꾸어 살아남고자 발버둥친다.
고비마다 눈앞에 나타나는 선택창, 미래를 알 수 없는 지문들. 삶과 죽음이 공존하는 세상 안에서 최선의 방법을 찾아 나선다.",https://image-comic.pstatic.net/webtoon/776255/thumbnail/thumbnail_IMAG21_02fb1475-2e82-4bcd-ae93-c22d6b7158ae.jpg,https://comic.naver.com/webtoon/list?titleId=776255&tab=thu
293,현실퀘스트,이주운,액션,"게임 아이템을 가져오라는 일진의 협박으로 인해
일주일간 밤샘 게임을 하다 죽음을 맞이한 비운의 게임셔틀 하도완
그 순간 일주일 전 교실에서 리스폰되는데...
모든 것이 그날과 똑같다. 달라진 것은 단 하나, 눈앞에 떠있는 <퀘스트 알림>!
뭐? 내가 지금껏 하던 게임들의 스킬을 이용해서 일진을 때려잡으라고?!?!",https://image-comic.pstatic.net/webtoon/783888/thumbnail/thumbnail_IMAG21_316daca9-cf4f-42f8-9802-da356dd584f1.jpg,https://comic.naver.com/webtoon/list?titleId=783888&tab=thu
294,사내연애 사절!,두부,로맨스,"첫사랑 별거 있나. 
어른이 되어 첫사랑을 다시 만난다면, 
과연 우리는 여전히 설렐까? 

첫사랑에서 친구로, 친구에서 동료로, 
역행하는 관계 속에서 솔직한 내 마음은 '사내연애 사절!' 

<유일무이 로맨스> 두부 X <바른연애 길잡이> 남수 작가의 만남! 
로맨스 장인들의 믿고 보는 오피스 로맨스",https://image-comic.pstatic.net/webtoon/814512/thumbnail/thumbnail_IMAG21_822d18b7-4c27-4cb0-9966-2b156aceaac0.jpg,https://comic.naver.com/webtoon/list?titleId=814512&tab=thu
295,회귀한 천재 헌터의 슬기로운 청소생활,고일고일,판타지,"세계 최초 SSS랭크 천재 헌터 김준우. 어느 날 습격을 당해 죽게 되고, 10년 전으로 회귀한다.​
스킬은 모두 봉인됐고, 해제를 위해서는 극한 직업인 던전 청소부로 일을 해야 하는데?!
​하지만 이 청소부, 남다르다! 현직 헌터보다 더 강한 전직 헌터의 망나니식 청소가 시작된다!
원작 제공 : 영상출판미디어",https://image-comic.pstatic.net/webtoon/796827/thumbnail/thumbnail_IMAG21_f08bc78b-4135-4851-9b73-7def9b9656b6.jpg,https://comic.naver.com/webtoon/list?titleId=796827&tab=thu
296,정글쥬스,형은,액션,"의문의 벌레약 ‘정글쥬스’로 인해 곤충인간이 되었다.
이를 숨기며 살던 대학생 장수찬은 어느 날 그 모습을
모두에게 보이게 되고, 곤충인간들의 사회로 들어가
약육강식의 논리와 맞서 싸우게 되는데...

각양각색 곤충능력자들의 판타지 액션
슈퍼스트링 유니버스의 새로운 히어로 등장!",https://image-comic.pstatic.net/webtoon/762279/thumbnail/thumbnail_IMAG21_715e8b9b-f6e7-48fc-af26-88fdf50ff7c5.jpg,https://comic.naver.com/webtoon/list?titleId=762279&tab=thu
297,뮤즈 온 유명,수진,드라마,"""부업은 청소도우미, 본업은 무명 배우. 아이러니하게도 내 이름은 유명이다."" 유난히 힘들던 날, 우연히 거장의 사진전에 들어간 무명배우 유명은 자신의 사진을 보게 된다. 그 사진들은 유명이 제일 빛나던 시절을 담고 있었고, 그런 모습은 지금의 유명과는 정반대였다. 유명은 알 수 없는 사진작가의 뮤즈로 스타가 될 수 있을까.",https://image-comic.pstatic.net/webtoon/801505/thumbnail/thumbnail_IMAG21_893e0926-523f-4bc1-b7a6-e30af1ec3c6e.jpg,https://comic.naver.com/webtoon/list?titleId=801505&tab=thu
298,마도귀환록,팀 더 제이,무협/사극,"천마신교의 권력 투쟁을 피해 초야에 은거한 주인공 명운. 
하지만 권좌에 뜻을 두지 않는 것만으로는 비극을 피할 수 없었다. 
명운은 골육상잔을 행하기 위해 찾아온 천마신교의 교주 명각을 피해 달아나던 중 추살당하고 만다. 
그 순간, 죽음을 앞두고 흐려지는 의식 속에서 누군가의 목소리가 들려온다.
‘…후회하는가? 다시 싸우길 원하는가?’
그 목소리를 끝으로 죽은 줄만 알았던 명운은 다시 눈을 뜨게 되는데….",https://image-comic.pstatic.net/webtoon/813563/thumbnail/thumbnail_IMAG21_0cc17211-31da-4b94-a1e6-5b017fe9aadc.jpg,https://comic.naver.com/webtoon/list?titleId=813563&tab=thu
299,네이처맨,이윤창,개그,"90년대 최고의 인기를 누렸던 전대 특촬물 '네이처맨'. 
30년이 지난 지금, 누군가 네이처맨 배우들의 목숨을 노리고 있다.
다시 모인 네이처맨, 30년 전 그때처럼 다시 하나 되어 악에 맞서 싸워라!",https://image-comic.pstatic.net/webtoon/809054/thumbnail/thumbnail_IMAG21_99e2bc60-6038-44e7-8689-44cf20fbc6f5.jpg,https://comic.naver.com/webtoon/list?titleId=809054&tab=thu
300,내향남녀,나,로맨스,"MBTI IIIIII!!!!! 
극 I 의 내향형 인간들이 만났다!
사이다 없이는 목이 메어 볼 수 없는 쌍방오해 트라우마 극복 연애기

학교에서 존재감 없기로 둘째가라면 서러울 남자유(여, 17세, 친구 0명)에게
학교에서 인기로는 둘째가라면 서러울 여자혁(남, 17세, 친구 N명)이 어느날 말을 걸었다.

자신에게 다가와주는 자혁과 친해지고 싶은 마음과 그렇지 못한 얼굴을 한 자유.
오해만 안겨주게 되는데... 

과연 자유와 자혁은 이 난관을 극복하고 서로에게 다가가는데 성공할 수 있을까?!",https://image-comic.pstatic.net/webtoon/812629/thumbnail/thumbnail_IMAG21_692752ea-20d9-4972-972b-66338ab3a8dd.jpg,https://comic.naver.com/webtoon/list?titleId=812629&tab=thu
301,할배무사와 지존 손녀,신의철,무협/사극,"죽을 날을 앞두고 미련없이 생을 마무리 하려던 순간 덮친 멸문지화!
유진산은 홀로 생존한 갓난 손녀 '유설'이 다 자랄 때까지만이라도 살아남기로 결심한다.
이미 늙어버린 몸으로 육아와 수련을 병행하며 눈물겨운 사투를 벌이는 동안,
어느새 무림지존의 기재를 타고난 손녀는 믿을 수 없이 빠르게 성장해가고 있었다.
""걱정마, 할배. 이젠 내가 지켜줄게!""",https://image-comic.pstatic.net/webtoon/817246/thumbnail/thumbnail_IMAG21_6d85b575-a4f2-475e-8bfb-768175bc1857.jpg,https://comic.naver.com/webtoon/list?titleId=817246&tab=thu
302,게임 속 바바리안으로 살아남기,한태수,판타지,"지금껏 아무도 클리어하지 못한 게임 [던전 앤 스톤]을 9년간 플레이한 끝에 최종 보스 스테이지에 도달한 이한수.
그러나 보스 방에 입장함과 동시에, 튜토리얼 완료라는 멘트와 함께 [던전 앤 스톤] 속 바바리안 '비요른 얀델'에 빙의하게 된다.

도시에서 부과하는 막대한 세금을 내지 못하면 '하층민'으로 사형당한다.
빙의한 사실을 들키면 '악령'이라고 판단되어 살해당한다.
살아남을 수 있는 유일한 길은 미궁에 들어가 목숨을 걸고 싸우는 것뿐.

9년간 쌓아온 공략법과 무식하게 강한 바바리안의 육체로, 반드시 이 게임에서 살아남겠다!",https://image-comic.pstatic.net/webtoon/808482/thumbnail/thumbnail_IMAG21_8d99e7c4-0d9c-4b75-9947-5b32ca178482.jpg,https://comic.naver.com/webtoon/list?titleId=808482&tab=thu
303,완벽한 결혼의 정석,영,로맨스,"남편이 내 동생을 사랑하고 있었다. 
하필이면 내 생일에 그의 진심을 알아버렸고, 그날 나는 죽었다. 그런데… 1년 전으로 돌아왔다?  
다시 살게 된 그날, 나는 결심했다. 
이번에는 내가 동생의 남자와 결혼하기로. 남은 시간은 1년, 그때까지 완벽한 복수를 해야 하는데… 
그런데 이 남자, 너무 완벽하다. 계약 결혼의 상대인 재벌 2세 서도국. 
그의 눈빛에, 그의 입술에 자꾸만 아찔해진다. ‘나, 어떡하지…?’",https://image-comic.pstatic.net/webtoon/775631/thumbnail/thumbnail_IMAG21_4063147592470967090.jpg,https://comic.naver.com/webtoon/list?titleId=775631&tab=thu
304,순정빌런,세윤,로맨스,"특수능력을 가진 범죄자를 상대하기 위한 특수경찰이 존재하는 세계. 
평화로운 나날을 보내던 최강의 특수경찰 '한도령'에게 감당할 수 없는 빌런이 찾아온다! 그런데 이 범죄자, 어딘가 이상하다?
최강의 히어로를 사랑하는 최악의 빌런 '박로사'의 우당탕탕 사랑이야기",https://image-comic.pstatic.net/webtoon/797731/thumbnail/thumbnail_IMAG21_88164681-e112-492f-829b-1e0bd75b8655.jpg,https://comic.naver.com/webtoon/list?titleId=797731&tab=thu
305,가족같은 XX,서우현,로맨스,"탑 배우 한나나는 우연히 갈 곳 없는 고등학생 유성우를 집에 들인다.
아슬아슬한 동거가 시작된 가운데, 갑자기 좋아하던 선배 이한이 다가오기 시작하는데..?!
가족 같은 남자와 가족이 되고 싶은 남자, 누가 진짜 가족이 될까?",https://image-comic.pstatic.net/webtoon/790239/thumbnail/thumbnail_IMAG21_75cb9f71-9af3-48ca-a143-cd59540328b1.jpg,https://comic.naver.com/webtoon/list?titleId=790239&tab=thu
306,비서 일탈,솔방울,로맨스,"""우리가 키스하면 이 관계가 달라지려나?""
로열패밀리의 정석이라 불리는 재경그룹의 장남 이승조와,
그런 그를 짝사랑하는 마음을 숨긴 채 승조의 비서로 일해온 추이연.
그리고 같은 기간 동안, 늘 그녀에게 남자이길 원했던 재경그룹의 사생아 이문조.
어느 한 순간을 계기로 자꾸만 이연에게 다가오는 승조와 늘 그렇듯 이연을 원하는 문조 사이에서 이연의 고민이 시작되는데…!
완벽하지만 짠한 정실소생 도련님 승조와 대놓고 짠한 사생아 도련님 문조, 둘과 위험하게 얽혀버린 비서 이연의 아슬아슬 로맨스.",https://image-comic.pstatic.net/webtoon/801515/thumbnail/thumbnail_IMAG21_2e85c821-0398-4b06-9c61-66f729974082.jpg,https://comic.naver.com/webtoon/list?titleId=801515&tab=thu
307,보스였음,럭스,액션,"<심연의 탑> 보스 바포메트는 자신과 호각으로 싸울 강한 헌터를 기다리고 있다. 반복되는 싸움에 지루함을 느끼던 찰나, 죽은 헌터들의 전리품에 의해 인간 세상에 흥미를 갖게 되고, 동시에 늘 자신이 바랬던 강한 헌터가 눈 앞에 나타나자 그를 보며 인간의 존재에 더욱 더 매료되기 시작한다. 급기야 바포메트는 스스로 인간이 되고자 하는데…",https://image-comic.pstatic.net/webtoon/802833/thumbnail/thumbnail_IMAG21_99b5f54a-dfbe-4ed6-90b5-44a966d2a00f.jpg,https://comic.naver.com/webtoon/list?titleId=802833&tab=thu
308,마왕까지 한 걸음,윤홍,판타지,"""이건 그냥… 마을 사람 A랑 다를게 없잖아…, 나보다 강한 존재는 이 세계에 있을 수 없어!""
세계관 최강자 자리를 위해 지상최강 마왕을 찾아 뭍으로 나온 바다의 왕 유리아.
그런데… 거울을 보니 웬 어린아이가…?
다리를 얻음과 동시에 그녀의 모든 힘이 사라져 버렸다...
그럼에도 여전히 세계최강 자리를 노리고 있는 그녀의 눈물겨운 여정이 시작된다!!",https://image-comic.pstatic.net/webtoon/776668/thumbnail/thumbnail_IMAG21_fe12d91f-1a7c-4665-8b15-f2bc9fb0b328.jpg,https://comic.naver.com/webtoon/list?titleId=776668&tab=thu
309,순수한 동거생활,성은,로맨스,"아침부터 밤까지 두근두근. 집에서도 회사에서도 꽁냥꽁냥! 
오빠의 절친이자 무섭기만 하던 집주인과 같은 회사 같은 팀에 다니게 되었습니다. 
동거만으로도 심장이 떨리는데, 이 남자.. 왜 나한테 잘하지? 무섭게.. 
고군분투 햇병아리 사회 초년생 '오소정'과 
친구의 동생을 사랑하게 된 남자 '차강우'의 옥신각신 동거 이야기.",https://image-comic.pstatic.net/webtoon/797937/thumbnail/thumbnail_IMAG21_437f40c3-9af5-4c79-88fd-b0c16217e266.jpg,https://comic.naver.com/webtoon/list?titleId=797937&tab=thu
310,일립예고 학생들,백본,드라마,"보이는 건 뭐든 똑같이 그릴 수 있는 인간 복사기 한솔! 
어느 날 VR 게임에서 만난 미스터리한 천재의 그림을 보고 자극을 받는다. 
더 넓은 세계의 그림이 궁금해진 한솔은 한적한 시골 마을을 떠나 그림을 배우기 위해 예술계 최고 명문 고등학교인 일립예고 입시에 도전한다. 
우여곡절 끝에 들어간 학교에선 친구들의 복잡한 사정에 계속해서 휘말리게 되는데... 
그림같이 아름다운 일립예고에서 펼쳐지는 한솔과 친구들의 청춘 성장 드라마!",https://image-comic.pstatic.net/webtoon/812962/thumbnail/thumbnail_IMAG21_64afec58-886c-4db3-83a8-e6a54a5f0fdc.jpg,https://comic.naver.com/webtoon/list?titleId=812962&tab=thu
311,국세청 망나니,스튜디오웨이브,드라마,"주인공 '신재현'은, 다니던 기업의 비리를 고발했다는 이유로 직장을 잃고 배신자라 불리게 된다. 이에 굴하지 않고 세무직 공무원 합격을 목표로 했지만, 그마저도 어려운 집안 환경 앞에 흔들린다. 좌절하던 그에게 '은인'이 손을 내밀고, 훗날 국세청의 망나니가 될 자는 비로소 칼을 손에 쥔다. ""탈세자라면 어디의 누구든, 전부 잡아내겠습니다.""",https://image-comic.pstatic.net/webtoon/785727/thumbnail/thumbnail_IMAG21_4e91ad84-dffc-4475-af5e-a6130136edfb.jpg,https://comic.naver.com/webtoon/list?titleId=785727&tab=thu
312,최강전설 강해효,최병열,액션,"맹수같이 거친 문제아 학생들만 모여있는 최강고등학교!!

그곳에서 변화가 시작되었다.
",https://image-comic.pstatic.net/webtoon/570506/thumbnail/thumbnail_IMAG21_3630857206429464627.jpg,https://comic.naver.com/webtoon/list?titleId=570506&tab=thu
313,쿠베라휴재,카레곰,판타지,"신의 이름을 가진 소녀 쿠베라 리즈. 15세 생일에 외출에서 돌아오다가 초토화되어버린 마을을 목격하게 되는데..! 신, 수라, 마법사들 사이에서 펼쳐지는 소속불명 장르 혼합 판타지.",https://image-comic.pstatic.net/webtoon/131385/thumbnail/thumbnail_IMAG21_1d44dd99-4fef-48b5-81f0-083e83b6c048.jpg,https://comic.naver.com/webtoon/list?titleId=131385&tab=thu
314,히든클래스 중력자로 최강을 노린다,네코코,판타지,"일본 네이버 웹툰(라인망가) 소년/판타지 부문 TOP10! 
""S급 헌터인 나였기에 중력자야말로 최강 클래스라는 걸 알고 있다.""
몬스터가 습격해 오는 현대 사회. 도적 클래스를 보유하고 있던 이코마는 능력 제한으로 인해 남들보다 뒤처지게 되었다.
하지만 흉악한 드래곤으로부터 레어 아이템을 훔쳐 과거로 돌아가는 데에 성공한다.
""이번에야말로...최강 헌터가 되어 주겠어!"" 역사를 바꾸는 새로운 영웅의 활약이 지금 시작된다!",https://image-comic.pstatic.net/webtoon/817369/thumbnail/thumbnail_IMAG21_be76f4ba-d928-4c3b-a91f-f4ab8e82af3e.jpg,https://comic.naver.com/webtoon/list?titleId=817369&tab=thu
315,시한부 천재 암흑기사,정선율,판타지,"극악의 난이도로 악명이 자자한 판타지 RPG ‘이너 루나틱’.
어린 나이, 시한부 판정을 받은 유찬에게 이 게임은 자신의 전부였으며 이제는 잔인한 현실이 되었다.
지금부터 유찬은 시한부이자, 작중 1부 최대 악역 녹스 폰 리인하버로서 이 세계에서 살아남아야 한다.
과연 무사히 그는 이야기의 엔딩에 도달할 수 있을까?",https://image-comic.pstatic.net/webtoon/809625/thumbnail/thumbnail_IMAG21_15dd153c-6e74-4628-9429-ab469095cdae.jpg,https://comic.naver.com/webtoon/list?titleId=809625&tab=thu
316,오만의 시대,팀 코모도,로맨스,"28년간의 전쟁을 승리로 이끈 페르바즈의 영주, '아샤 페르바즈'.
긴 전쟁으로 황폐해진 페르바즈를 위해
아샤는 황제가 약속한 승전 보상을 받으러 황실로 향한다. 

하지만 돌아온 보상은 고작 <결혼 상대 선택권>.

최선의 선택으로 얼마 전 황태자 위를 박탈당한 1황자, '칼라일 헤이븐 공작'을 지목한 아샤.
거절하면 황제에게 위자료를 지급받을 생각이었으나…

""페르바즈 변경백. 그대의 청혼을 받아들이겠다.""

예상과 다르게 칼라일 공작은 아샤의 선택을 받아들였다.
페르바즈에 대한 엄청난 지원까지 약속하면서…!",https://image-comic.pstatic.net/webtoon/814538/thumbnail/thumbnail_IMAG21_37b888c5-d7d7-4722-95b2-2be5687efdda.jpg,https://comic.naver.com/webtoon/list?titleId=814538&tab=thu
317,흑막 여주가 날 새엄마로 만들려고 해,이산시,로맨스,"친구들과 장난삼아 쓴 '피폐 소설' 속에 시민 1로 빙의했다. 
그리고 저세상급 딸바보력을 자랑하는 여주인공의 아버지 헨스톤 공작에게 정체를 들켜버렸다. 문제는......
​“그럼 내 딸이 피폐 소설에서 어떻게 되는 거지?” 
​""......뭐? 남주가 열 명?""
​행복하지 못한 딸의 미래를 바꾸기 위해 독립전쟁도 불사하겠다니. 이대로 두었다간 여러 목숨이 위험하다. 
​​""제가 여주님을 지켜드리겠어요!"" 그렇게 딸바보 공작님과의 동거가 시작됐다. 그런데 쪼그만 여주님이 어쩐지 좀 이상하다. 왜 자꾸 네 아빠랑 날 엮는 건데?",https://image-comic.pstatic.net/webtoon/770523/thumbnail/thumbnail_IMAG21_b0c43bf3-14b8-4b43-970f-ced56b793582.jpg,https://comic.naver.com/webtoon/list?titleId=770523&tab=thu
318,던전 씹어먹는 아티팩트,엄키,판타지,"“내가 이 아티팩트를 만진 순간 너희도 끝장난 거야!” 
억울하게 죽은 던전 탐험가, 재앙급 아티팩트와 함께 사이다 복수극 시작! 
죽음의 문턱을 넘어 두 번째 기회를 거머쥔 스테치 아텔리어. 
그가 ‘메멘토 모템’의 공생자로 기나긴 복수의 여정을 시작한다.",https://image-comic.pstatic.net/webtoon/758439/thumbnail/thumbnail_IMAG21_9bccc3c8-13bd-47c4-b711-1865c3479037.jpg,https://comic.naver.com/webtoon/list?titleId=758439&tab=thu
319,게임 최강 트롤러,박종석,판타지,"세상에서 가장 개연성 있는 게임.
아진 전자. 실리코프 인더스트리. 코퍼레이션 아르고스.
세계 굴지의 대기업들이 합작해 만들어 낸 인류 최초의 가상현실 게임 아르카디아.
[환영합니다, 환상의 세계, 아르카디아에 오신 것을.]
그 안에서 벌어지는 대환장스러운 이야기들.
지금 바로 시작합니다!",https://image-comic.pstatic.net/webtoon/801698/thumbnail/thumbnail_IMAG21_52e81ef5-fb49-4f99-801c-0e13c5691c67.,https://comic.naver.com/webtoon/list?titleId=801698&tab=thu
320,꽃만 키우는데 너무강함,주현후,판타지,"험악한 겉모습과 달리 꽃집을 차리는 게 꿈인 순정남 황재호. 자신의 꿈을 이루기 위해 게임을 시작하게 되고, 게임 속에서 꽃집을 운영하기 위한 재호의 긴 여정이 시작된다. 꽃을 사랑한 근육남의 친환경 판타지 액션 활극!",https://image-comic.pstatic.net/webtoon/741825/thumbnail/thumbnail_IMAG21_c830f1df-cd0e-4b7f-aa4e-84d59c88a892.jpg,https://comic.naver.com/webtoon/list?titleId=741825&tab=thu
321,아인슈페너,한끼룩,스릴러,"항상 남의 눈치를 살피느라 자신은 뒷전인 민다래. 어느 날 동기들에게 자신의 뒷담화를 듣고 관계의 현타가 오는데, 이 모든 게 자신의 유일한 안식처인 남자친구와 관련이 있다?",https://image-comic.pstatic.net/webtoon/792280/thumbnail/thumbnail_IMAG21_ed25f3e6-0834-4b13-8d29-34d78037b8c5.jpg,https://comic.naver.com/webtoon/list?titleId=792280&tab=thu
322,SPT - 박쥐의 시간,김보통,액션,"DP로 군생활을 마치고 전역을 한 안준호가 이번엔 대테러부대 부사관으로 군입대를 한다. 같은 시각 103사단에서는 의문의 연속자살 사건이 발생하고, 수사관 박범구는 이 사건을 파고들어 간다.",https://image-comic.pstatic.net/webtoon/815326/thumbnail/thumbnail_IMAG21_15ae6e84-2468-4bfd-b2e9-524a24a69312.jpg,https://comic.naver.com/webtoon/list?titleId=815326&tab=thu
323,트롤트랩휴재,유비,판타지,"트롤을 잡아, 인류를 지켜라!
정체불명 헌터 하태와 알바헌터 지현의 통쾌한 판타지 액션",https://image-comic.pstatic.net/webtoon/701700/thumbnail/thumbnail_IMAG21_14be195a-a8e9-4324-8d48-226eea667453.jpg,https://comic.naver.com/webtoon/list?titleId=701700&tab=thu
324,네가 죽기를 바랄 때가 있었다,기매,로맨스,"끔찍하게 싫어하는 원수의 딸과 결혼하게 된 황제,
절대 좋아할 수 없다 생각했던 황후에게 예상치 못한 감정을 느끼게 된다.",https://image-comic.pstatic.net/webtoon/776542/thumbnail/thumbnail_IMAG21_ca2e314b-448b-4383-980a-b6c50b1c6ca4.jpg,https://comic.naver.com/webtoon/list?titleId=776542&tab=thu
325,서울밤피어,송지형,판타지,"시체 구덩이에서 눈을 뜨는 재이.
운명적으로 만난 반과 피의 계약을 맺고 밤피어의 신부가 된다.
재이는 잃어버린 기억 속 자신의 연인을 찾아 지켜내기 위해
반은 원수 제이콥을 찾기 위해
다른 목적의 두 사람이 운명의 한배를 타고 서울로 향한다.",https://image-comic.pstatic.net/webtoon/807537/thumbnail/thumbnail_IMAG21_1e7b0ad2-11c1-48e6-b9e6-ab85d98a6c36.jpg,https://comic.naver.com/webtoon/list?titleId=807537&tab=thu
326,"오, 친애하는 숙적",오쏘,로맨스,"눈엣가시였던 숙적을 처치하고 모든 것을 얻었다고 생각하는 순간, 회귀했다.
이십년 전 자신이 후계자로 임명되기 전으로.

심란해하는 칼미아 앞에 그녀의 오랜 숙적이 다시 나타난다.

숙적 루드베키아는 약혼을 제안하고,
혼란스러워하면서도 칼미아는 자신이 그토록 바라는 후계 자리를 위해 그의 손을 잡는다.

이번 생에도 그녀는 백작이 될 것이다.
제 힘으로 쟁취해서, 오랜 숙적을 물리치고, 누구의 허수아비도 아닌 온전한 백작이.",https://image-comic.pstatic.net/webtoon/790840/thumbnail/thumbnail_IMAG21_3bbb8087-0d6e-4ca6-9055-9996fd9b4859.jpg,https://comic.naver.com/webtoon/list?titleId=790840&tab=thu
327,불편한 관계,다봄,로맨스,"회사 동료 '정이라'와 '공은도'는 서로의 이별을 위로하며 술자리를 갖고 다음날 아침 함께 눈을 뜬다. 
하루 아침에 동료에서 '불편한 관계'로 전락한 두 사람! 
어젯밤, 우리 사이에 무슨 일이?!",https://image-comic.pstatic.net/webtoon/768468/thumbnail/thumbnail_IMAG21_a1a837ad-e769-47d0-a082-f4ab829362b6.jpg,https://comic.naver.com/webtoon/list?titleId=768468&tab=thu
328,미리보기,미티,액션,"겁 많은 학생 천선우에게
 미래를 보는 능력이 생긴다
 운명을 피할 수 없다면
 그 운명에 맞서라",https://image-comic.pstatic.net/webtoon/818965/thumbnail/thumbnail_IMAG21_08a588ea-4e47-4d7e-a475-bb472bbe92de.jpg,https://comic.naver.com/webtoon/list?titleId=818965&tab=thu
329,마법사랑해,명랑,판타지,"만물을 아우르는 마법을 깨우치고도 정작 텅 빈 감정의 소유자였던 위대한 마법사.
파멸의 마왕을 깨우려는 자들과 맞서기 위해 그의 심장이 다시 뛰기 시작했다.",https://image-comic.pstatic.net/webtoon/776655/thumbnail/thumbnail_IMAG21_03f3b4c0-493d-436e-bfca-5cb4c6649278.jpg,https://comic.naver.com/webtoon/list?titleId=776655&tab=thu
330,갓트,서패스,판타지,"12계열의 갓트(GOD-Tribe)가 서로 싸우며 공존하는 세상.
육식계에게 학대를 받으며 일하던 환식계 꼬마 랏데는
포식자에 제물로 바쳐졌으나, 영웅 타세르에 의해 구원된다.
타세르의 말에 따르면 랏데가 바로 포식자들에 맞서 세상을 구원할
천년에 한번 태어나는 계시된 존재였고,
이후 모든 '갓트'집단의 리더가 될 운명이었다.
이제 타세르와의 수련 후, 세상을 뒤집는 복수가 시작된다.",https://image-comic.pstatic.net/webtoon/790453/thumbnail/thumbnail_IMAG21_abd8870d-071d-4a9d-83bd-9d15c6866f47.jpg,https://comic.naver.com/webtoon/list?titleId=790453&tab=thu
331,해시의 신루,명랑,로맨스,"미래를 예언하는 신비한 능력을 가졌으나, 운명을 거부하고 도망치는 해루. 
어느 날 그녀 앞에 엉뚱한 선비가 나타났다! 
천하제일 길치에 공갈을 일삼으며 싸움은 몸이 아니라 머리가 하는 거라 주장하는 해괴한 사내. 
그러나 그를 만난 순간, 해루의 멈춰진 운명이 다시 돌기 시작한다. 
15세기 조선, 실록이 기록하지 못한 조선 최고의 천재 군주와 
운명의 사슬에 매인 신비한 여인의 달콤아슬한 사랑과 전쟁!",https://image-comic.pstatic.net/webtoon/783536/thumbnail/thumbnail_IMAG21_9e7bb6e6-7ee1-4374-9f9d-4407fe10f4ff.jpg,https://comic.naver.com/webtoon/list?titleId=783536&tab=thu
332,버려진 나의 최애를 위하여,류호,로맨스,"""내 최애를 살려내!""
N회차 정주행할 만큼 애정하던 로판 소설에 빙의한 헤스티아,
엑스트라 of 엑스트라에 빙의한 덕에 주인공들을 직관하고 드디어 맞이한 작품의 엔딩!
엔딩 후 현실로 돌아가게 될 거란 예상은 산산조각이 나고,
소설의 엔딩 후 비하인드가 가장 애정하는 캐릭터였던 서브남 카엘루스의 죽음이라는 충격에서 벗어나기도 전에
소설의 엔딩 직후로 회귀하는데…!
그렇다면 이번엔, 내 최애를 지켜내겠어!",https://image-comic.pstatic.net/webtoon/794155/thumbnail/thumbnail_IMAG21_788f081a-865c-44bc-aa32-bfb382cb2494.jpg,https://comic.naver.com/webtoon/list?titleId=794155&tab=thu
333,웨폰 크리에이터,서태랑,판타지,"희귀한 ‘창조’ 능력을 개화했으나 턱없이 부족한 마나량으로 인해 
제대로 된 각성자 취급도 받지 못하고 일꾼 노릇만 진전하던 D급 서포터 신준서.
운 좋게도 그의 능력을 필요로 하는 신생 길드 ‘다원 길드’의 도움으로 
서포터로서의 첫 던전 공략을 나선다.

그러나 예상치 못한 몬스터의 등장으로 절체절명의 순간에 빠지게 된 신준서. 
죽음을 받아들이려던 그때, 그에게 알 수 없는 능력이 개화된다.
그것은 기억의 ‘계승’.

세계의 멸망을 막지 못한 전생(前生). ‘자신의 기억과 경험’을 계승 받은 것.
전생의 기억을 이용해 다시금 세계를 구하기 위한 신준서의 여정이 시작된다.",https://image-comic.pstatic.net/webtoon/814753/thumbnail/thumbnail_IMAG21_2de5b4bb-0038-44af-b8fa-f34fa8ac1f97.jpg,https://comic.naver.com/webtoon/list?titleId=814753&tab=thu
334,내가 사랑한 물고기,우주봄봄,로맨스,"첫 호흡 곤란이 왔던 12살,  
그 날 이후 카이는 자신이 인어라는 사실을 깨닫는다.
 
이성의 손길만 닿아도 비늘이 올라와 
사랑을 피하던 카이는 자발적 모솔로 
외로워도 슬퍼도 씩씩하게 살아간다.
 
그런 그의 앞에 등장한 어딘가 수상한 여자, 야나!
야나 앞에선 이성의 끈을 놓치고 몸이 자꾸만 반응한다. 
그런데 어쩌지? 숨이 막혀도 네가 좋아…!
 
손끝만 닿아도 인어가 되는 남자와  
손 털고 싶은 여자의 호흡 곤란 로맨스!",https://image-comic.pstatic.net/webtoon/813625/thumbnail/thumbnail_IMAG21_da7dcddf-5dfd-4509-8033-f8d92d79763d.jpg,https://comic.naver.com/webtoon/list?titleId=813625&tab=thu
